[cs=0, path=0]
  10341123.308475, 11334323.667900
  10229928.434191, 11299603.096603
  10118733.559906, 11255123.184501
  10077324.682390, 11237127.142330
  10007538.685621, 11216317.842252
  9896343.811337, 11193397.492361
  9785148.937052, 11184330.611979
  9673954.062767, 11187001.766138
  9562759.188483, 11198112.567284
  9451564.314198, 11211130.203906
  9340369.439913, 11221193.505511
  9229174.565629, 11228331.256616
  9117979.691344, 11230868.001430
  9006784.817059, 11224768.824925
  8895589.942774, 11211277.841804
  8784395.068490, 11195732.630612
  8673200.194205, 11178455.855254
  8562005.319920, 11157395.659271
  8450810.445636, 11136278.148686
  8339615.571351, 11115989.833767
  8335402.427272, 11115025.303818
  8228420.697066, 11086219.033961
  8117225.822782, 11051759.247468
  8006030.948497, 11018701.846328
  7916265.175191, 10992133.114339
  7894836.074212, 10983771.084836
  7783641.199928, 10945175.214706
  7672446.325643, 10913236.071675
  7561251.451358, 10888574.546751
  7450056.577074, 10872926.104548
  7382797.682278, 10868415.998324
  7338861.702789, 10865675.507007
  7227666.828504, 10861890.680624
  7116471.954220, 10862685.847093
  7049348.759251, 10868415.998324
  7005277.079935, 10872985.066752
  6894082.205650, 10887711.580811
  6782887.331366, 10893848.215394
  6671692.457081, 10891027.798260
  6560497.582796, 10886395.524787
  6449302.708512, 10881355.471589
  6338107.834227, 10878680.554148
  6226912.959942, 10895881.208108
  6115718.085657, 10942908.646211
  6028708.002350, 10992133.114339
  6004523.211373, 11006682.804190
  5893328.337088, 11082677.653184
  5843268.723090, 11115025.303818
  5782133.462803, 11160216.982854
  5670938.588519, 11215457.683150
  5622003.167279, 11237127.142330
  5559743.714234, 11266580.848197
  5448548.839949, 11324885.103439
  5380771.792012, 11358472.237218
  5337353.965665, 11381660.699050
  5226159.091380, 11440115.516297
  5123501.382845, 11479093.282308
  5114964.217095, 11482201.870573
  5003769.342811, 11512061.704195
  4892574.468526, 11526755.506525
  4781379.594241, 11536296.395488
  4670184.719957, 11557277.552137
  4566602.973845, 11599022.109690
  4558989.845672, 11602261.613677
  4447794.971387, 11667383.307442
  4379330.272099, 11718289.738805
  4336600.097103, 11751894.531670
  4237339.514286, 11836926.423020
  4225405.222818, 11848579.729170
  4114210.348533, 11936893.295718
  4084039.624601, 11954961.693887
  4003015.474249, 12017022.030076
  3916944.851492, 12072424.403252
  3891820.599964, 12094503.263556
  3780625.725679, 12174875.160582
  3754014.191242, 12189342.763376
  3669430.851394, 12229598.785565
  3558235.977110, 12273776.455116
  3482306.999643, 12305744.385212
  3447041.102825, 12317154.493086
  3335846.228540, 12348242.042331
  3224651.354256, 12375774.659389
  3113456.479971, 12401228.382940
  3003957.854852, 12421656.314971
  3002261.605686, 12421855.586675
  2989140.932427, 12421656.314971
  2891066.731402, 12419796.591203
  2779871.857117, 12396949.573305
  2668676.982832, 12361867.267821
  2557482.108548, 12312556.901456
  2545714.064058, 12305744.385212
  2446287.234263, 12251785.251440
  2338742.158264, 12189342.763376
  2335092.359978, 12186927.363248
  2223897.485694, 12114590.535568
  2153514.429351, 12072424.403252
  2112702.611409, 12046394.801632
  2001507.737124, 11990505.467901
  1912536.763485, 11954961.693887
  1890312.862840, 11945366.814952
  1779117.988555, 11909656.848627
  1667923.114270, 11877021.090778
  1556728.239986, 11843719.994362
  1532471.451950, 11836926.423020
  1445533.365701, 11805912.457476
  1334338.491416, 11768462.166365
  1223143.617131, 11742703.227009
  1111948.742847, 11729231.075507
  1000753.868562, 11723419.200092
  897937.896140, 11718289.738805
  889558.994277, 11717990.223077
  778364.119993, 11712308.713220
  667169.245708, 11706962.883990
  555974.371423, 11705935.142298
  444779.497139, 11709658.228044
  333584.622854, 11715010.779338
  250682.542660, 11718289.738805
  222389.748569, 11719342.233677
  111194.874285, 11721298.747038
  0.000000, 11721856.104397
[cs=0, path=3]
  39918959.868201, 11723257.613398
  39807764.993916, 11727023.891943
  39696570.119631, 11733251.231975
  39585375.245347, 11739938.860303
  39474180.371062, 11746201.065948
  39362985.496777, 11754394.105136
  39251790.622492, 11764390.438879
  39140595.748208, 11776631.049711
  39029400.873923, 11795799.024715
  38918205.999638, 11821546.641287
  38864796.433202, 11836926.423020
  38807011.125354, 11854143.414098
  38695816.251069, 11887625.607752
  38584621.376784, 11917729.794687
  38473426.502500, 11948942.155191
  38452866.885093, 11954961.693887
  38362231.628215, 11981914.510571
  38251036.753930, 12010225.621104
  38139841.879646, 12042725.527590
  38055483.268015, 12072424.403252
  38028647.005361, 12082017.510381
  37917452.131076, 12123703.635869
  37806257.256792, 12171747.623772
  37766438.631494, 12189342.763376
  37695062.382507, 12227973.792469
  37583867.508222, 12268552.414792
  37472672.633938, 12296487.190604
  37429326.210697, 12305744.385212
  37361477.759653, 12321798.778586
  37250282.885368, 12344225.772801
  37139088.011084, 12357645.828136
  37027893.136799, 12315924.076734
  37014887.294573, 12305744.385212
  37027893.136799, 12213312.931839
  37030658.794341, 12189342.763376
  37139088.011084, 12075413.029009
  37141740.960466, 12072424.403252
  37250282.885368, 11976937.936741
  37272948.117187, 11954961.693887
  37361477.759653, 11883320.893482
  37425027.858427, 11836926.423020
  37472672.633938, 11801704.819296
  37583867.508222, 11721888.991604
  37590284.525523, 11718289.738805
  37695062.382507, 11657937.065995
  37806257.256792, 11600443.326164
  37809688.782681, 11599022.109690
  37917452.131076, 11558460.446037
  38028647.005361, 11507550.355455
  38087923.364964, 11479093.282308
  38139841.879646, 11444702.129568
  38251036.753930, 11370030.036650
  38271898.070319, 11358472.237218
  38340978.676712, 11237127.142330
  38362231.628215, 11196718.317625
  38405579.731559, 11115025.303818
  38473426.502500, 11083725.350654
  38584621.376784, 11034775.769173
  38667816.489110, 10992133.114339
  38695816.251069, 10983434.371817
  38807011.125354, 10943997.509205
  38918205.999638, 10881736.663480
  38937460.609957, 10868415.998324
  39029400.873923, 10833718.556225
  39140595.748208, 10785810.504699
  39225791.547970, 10743838.354115
  39251790.622492, 10736572.964559
  39362985.496777, 10703522.105170
  39474180.371062, 10657326.093733
  39547163.963007, 10618363.492693
  39585375.245347, 10607617.310219
  39696570.119631, 10583403.480975
  39807764.993916, 10565222.441958
  39918959.868201, 10547651.618736
[cs=0, path=4]
  0.000000, 18282535.703424
  111194.874285, 18321238.150393
  211896.495302, 18357935.692861
  222389.748569, 18361782.113093
  333584.622854, 18398208.160352
  444779.497139, 18429347.359941
  555974.371423, 18459916.504068
  628199.437397, 18481652.808876
  667169.245708, 18493146.790158
  778364.119993, 18527362.465533
  889558.994277, 18565599.151452
  995860.652653, 18606230.453085
  1000753.868562, 18608005.135791
  1111948.742847, 18653141.427840
  1223143.617131, 18703445.977974
  1280998.303659, 18731705.314507
  1334338.491416, 18756224.275090
  1445533.365701, 18810027.827411
  1538283.387042, 18858115.234488
  1556728.239986, 18867129.053203
  1667923.114270, 18924710.670075
  1779117.988555, 18985476.305438
  1779159.747021, 18985499.275656
  1890312.862840, 19043329.714204
  2001507.737124, 19100918.515192
  2028869.901054, 19113897.795208
  2112702.611409, 19151951.932046
  2223897.485694, 19198247.309007
  2335092.359978, 19241545.005885
  2340503.920497, 19243352.522871
  2446287.234263, 19280337.301083
  2557482.108548, 19313214.111506
  2668676.982832, 19341698.693558
  2779871.857117, 19365285.706445
  2839940.886108, 19373906.643959
  2891066.731402, 19382684.435021
  3002261.605686, 19386759.122526
  3107799.599275, 19373906.643959
  3113456.479971, 19373272.053753
  3224651.354256, 19348425.155146
  3335846.228540, 19317267.493783
  3447041.102825, 19281833.126988
  3558235.977110, 19245419.589555
  3565685.527983, 19243352.522871
  3669430.851394, 19212166.839897
  3780625.725679, 19181020.684967
  3891820.599964, 19146685.928889
  3990863.240879, 19113897.795208
  4003015.474249, 19109879.248762
  4114210.348533, 19067277.155818
  4225405.222818, 19018857.207738
  4311918.600901, 18985499.275656
  4336600.097103, 18977952.053235
  4447794.971387, 18950164.088846
  4558989.845672, 18933402.278195
  4670184.719957, 18926730.531366
  4781379.594241, 18930293.349036
  4892574.468526, 18950327.609603
  4991412.206260, 18985499.275656
  5003769.342811, 18990501.849874
  5114964.217095, 19022441.584263
  5226159.091380, 19024523.942329
  5337353.965665, 19002722.912171
  5393090.292583, 18985499.275656
  5448548.839949, 18960629.819029
  5559743.714234, 18920054.775957
  5670938.588519, 18898235.563511
  5782133.462803, 18889960.844943
  5893328.337088, 18891128.264077
  6004523.211373, 18899607.492168
  6115718.085657, 18915806.629982
  6226912.959942, 18940869.544069
  6338107.834227, 18976689.974923
  6357127.359816, 18985499.275656
  6449302.708512, 19035709.001030
  6559964.169767, 19113897.795208
  6560497.582796, 19114295.122704
  6671692.457081, 19154469.853963
  6782887.331366, 19163321.562854
  6894082.205650, 19163873.006222
  7005277.079935, 19201089.528951
  7056031.336228, 19243352.522871
  7098731.763721, 19373906.643959
  7107764.625459, 19505604.887940
  7107957.934416, 19638493.622994
  7108311.983981, 19772620.957093
  7104429.819678, 19908036.846169
  7092446.006073, 20044793.210018
  7005277.079935, 20094243.155352
  6894082.205650, 20074800.980512
  6807436.047200, 20044793.210018
  6782887.331366, 20038310.705845
  6671692.457081, 20000682.946139
  6560497.582796, 19970894.666120
  6449302.708512, 19961506.262196
  6338107.834227, 19959790.105773
  6226912.959942, 19939622.880487
  6142739.027289, 19908036.846169
  6115718.085657, 19898143.803841
  6004523.211373, 19850872.166326
  5893328.337088, 19794424.748779
  5835942.456263, 19772620.957093
  5782133.462803, 19753020.314204
  5670938.588519, 19750993.440234
  5581496.281125, 19772620.957093
  5559743.714234, 19777698.211815
  5448548.839949, 19814672.836460
  5337353.965665, 19862163.313709
  5251821.167481, 19908036.846169
  5226159.091380, 19922672.700212
  5114964.217095, 19995383.322042
  5056042.259638, 20044793.210018
  5003769.342811, 20097252.569514
  4929593.821278, 20182944.056624
  4892574.468526, 20230951.691993
  4823300.365448, 20322545.615695
  4781379.594241, 20377387.643928
  4712847.544106, 20463656.482262
  4670184.719957, 20513084.265190
  4576120.698257, 20606337.771283
  4558989.845672, 20622233.460622
  4447794.971387, 20708836.724625
  4395062.702513, 20750653.284334
  4336600.097103, 20795211.859029
  4225405.222818, 20874329.706206
  4188254.556184, 20896669.689541
  4114210.348533, 20937353.443849
  4003015.474249, 20988732.946512
  3891820.599964, 21032209.141858
  3843294.914919, 21044456.716066
  3780625.725679, 21059395.382552
  3669430.851394, 21069704.904721
  3558235.977110, 21061622.225498
  3478133.404418, 21044456.716066
  3447041.102825, 21038348.467735
  3335846.228540, 21013994.696115
  3224651.354256, 20990611.233575
  3113456.479971, 20967514.299881
  3002261.605686, 20946205.766300
  2891066.731402, 20931398.291800
  2779871.857117, 20924305.861301
  2668676.982832, 20921160.529279
  2557482.108548, 20918102.491380
  2446287.234263, 20912618.550810
  2335092.359978, 20902764.625160
  2294184.190597, 20896669.689541
  2223897.485694, 20887033.470439
  2112702.611409, 20864333.410570
  2001507.737124, 20832649.275431
  1890312.862840, 20788494.129541
  1813785.933880, 20750653.284334
  1779117.988555, 20734945.298601
  1667923.114270, 20681268.257222
  1556728.239986, 20623223.907933
  1522369.872567, 20606337.771283
  1445533.365701, 20572829.529538
  1334338.491416, 20522897.812540
  1223143.617131, 20464808.668160
  1221195.583752, 20463656.482262
  1111948.742847, 20399844.206588
  1000753.868562, 20328962.341787
  990547.235260, 20322545.615695
  889558.994277, 20258134.090028
  778364.119993, 20190807.727027
  764418.277036, 20182944.056624
  667169.245708, 20116045.094156
  556774.968875, 20044793.210018
  555974.371423, 20044160.787213
  444779.497139, 19963061.805294
  358906.476754, 19908036.846169
  333584.622854, 19889246.733879
  222389.748569, 19822533.024727
  111194.874285, 19773729.313715
  107559.515336, 19772620.957093
  0.000000, 19724862.388204
[cs=0, path=5]
  39918959.868201, 19689161.999376
  39807764.993916, 19670380.219351
  39696570.119631, 19675325.879474
  39585375.245347, 19708509.637375
  39477777.406153, 19772620.957093
  39474180.371062, 19774237.670190
  39362985.496777, 19848253.523911
  39297935.498261, 19908036.846169
  39251790.622492, 19940093.556151
  39140595.748208, 20016182.856938
  39095290.218515, 20044793.210018
  39029400.873923, 20074943.416701
  38918205.999638, 20123306.189629
  38817857.210468, 20182944.056624
  38807011.125354, 20187748.829526
  38695816.251069, 20262038.190628
  38627141.810922, 20322545.615695
  38584621.376784, 20354002.043672
  38473426.502500, 20448804.584301
  38457005.335882, 20463656.482262
  38362231.628215, 20536852.016107
  38269504.125416, 20606337.771283
  38251036.753930, 20619238.892602
  38139841.879646, 20686950.368030
  38028647.005361, 20738900.821079
  37992154.658513, 20750653.284334
  37917452.131076, 20775331.742851
  37806257.256792, 20794846.259153
  37695062.382507, 20801164.006729
  37583867.508222, 20795980.844772
  37472672.633938, 20779880.899180
  37361477.759653, 20753451.738151
  37352154.602933, 20750653.284334
  37250282.885368, 20723700.333261
  37139088.011084, 20691106.422524
  37027893.136799, 20657100.605289
  36916698.262514, 20623615.155566
  36853741.492256, 20606337.771283
  36805503.388229, 20594377.579611
  36694308.513945, 20571601.787785
  36583113.639660, 20552363.103630
  36471918.765375, 20532948.913714
  36360723.891091, 20509142.357627
  36249529.016806, 20480600.482711
  36189449.109317, 20463656.482262
  36138334.142521, 20448246.159329
  36027139.268237, 20413742.288437
  35915944.393952, 20383272.167485
  35804749.519667, 20359196.352832
  35693554.645383, 20338383.651851
  35609409.722694, 20322545.615695
  35582359.771098, 20315083.272493
  35471164.896813, 20275698.807405
  35359970.022529, 20221379.175653
  35298856.556852, 20182944.056624
  35248775.148244, 20120087.348397
  35187969.916324, 20044793.210018
  35173477.586216, 19908036.846169
  35248775.148244, 19796613.009075
  35266602.576032, 19772620.957093
  35275471.221015, 19638493.622994
  35248775.148244, 19613463.752152
  35155408.295659, 19505604.887940
  35137580.273959, 19492807.302824
  35026385.399675, 19433357.012303
  34915190.525390, 19404472.388557
  34803995.651105, 19418373.193971
  34692800.776821, 19436291.126635
  34581605.902536, 19425092.712830
  34470411.028251, 19398009.997447
  34359216.153966, 19391237.317140
  34248021.279682, 19410265.309673
  34136826.405397, 19444200.271529
  34028109.681675, 19505604.887940
  34025631.531112, 19507077.399991
  33914436.656828, 19591514.826543
  33854258.473173, 19638493.622994
  33803241.782543, 19666969.730086
  33692046.908258, 19726999.049404
  33625014.744136, 19772620.957093
  33580852.033974, 19796923.189007
  33469657.159689, 19863815.346545
  33406100.376854, 19908036.846169
  33358462.285404, 19936205.558791
  33247267.411120, 20004863.882652
  33202134.342421, 20044793.210018
  33136072.536835, 20087413.457672
  33024877.662550, 20179920.129014
  33022250.328508, 20182944.056624
  32913682.788266, 20259941.200117
  32820186.718866, 20322545.615695
  32802487.913981, 20331706.583590
  32691293.039696, 20358693.833890
  32580098.165412, 20376771.106397
  32468903.291127, 20410294.496975
  32384211.413013, 20463656.482262
  32357708.416842, 20478690.400660
  32246513.542558, 20569705.103524
  32211643.235613, 20606337.771283
  32135318.668273, 20654885.245709
  32024123.793988, 20713399.660517
  31912928.919703, 20736669.105621
  31801734.045419, 20729936.190725
  31690539.171134, 20719657.435249
  31579344.296849, 20717921.495736
  31468149.422565, 20714103.238412
  31356954.548280, 20686398.503482
  31245759.673995, 20637297.446366
  31187716.934575, 20606337.771283
  31134564.799711, 20491741.765851
  31115657.861841, 20463656.482262
  31023369.925426, 20394697.880481
  30922000.677547, 20322545.615695
  30912175.051141, 20316189.883298
  30800980.176857, 20216323.463284
  30741031.302411, 20182944.056624
  30689785.302572, 20104771.823805
  30641574.137226, 20044793.210018
  30689785.302572, 20024945.265344
  30800980.176857, 20032838.746494
  30859343.094273, 20044793.210018
  30912175.051141, 20069355.103000
  31023369.925426, 20125550.328051
  31134564.799711, 20173990.410953
  31167066.988295, 20182944.056624
  31245759.673995, 20237431.836785
  31356954.548280, 20289242.494580
  31421133.462151, 20322545.615695
  31468149.422565, 20356278.488883
  31579344.296849, 20393772.160295
  31690539.171134, 20413855.985971
  31801734.045419, 20414479.207748
  31912928.919703, 20389695.011306
  32024123.793988, 20341497.572189
  32057961.113179, 20322545.615695
  32135318.668273, 20294611.381998
  32246513.542558, 20252384.394908
  32353973.386122, 20182944.056624
  32357708.416842, 20181394.325568
  32468903.291127, 20148562.130080
  32580098.165412, 20125026.732331
  32691293.039696, 20083792.749386
  32758535.495828, 20044793.210018
  32802487.913981, 20033137.559695
  32913682.788266, 20002666.883912
  33024877.662550, 19943398.505358
  33060194.680017, 19908036.846169
  33136072.536835, 19849680.330699
  33197516.889722, 19772620.957093
  33247267.411120, 19690021.401308
  33274858.339761, 19638493.622994
  33358462.285404, 19549477.424418
  33402724.195673, 19505604.887940
  33469657.159689, 19444876.376959
  33535558.545649, 19373906.643959
  33469657.159689, 19243443.114964
  33469602.016354, 19243352.522871
  33358462.285404, 19194213.002649
  33247267.411120, 19168719.520028
  33136072.536835, 19156311.896344
  33024877.662550, 19147935.408447
  32913682.788266, 19135803.636563
  32802487.913981, 19115388.602356
  32797307.721567, 19113897.795208
  32691293.039696, 19049713.850035
  32598074.981074, 18985499.275656
  32580098.165412, 18925910.605288
  32560614.535877, 18858115.234488
  32508651.458230, 18731705.314507
  32564526.399271, 18606230.453085
  32580098.165412, 18600572.699024
  32691293.039696, 18573881.801261
  32802487.913981, 18555344.643056
  32913682.788266, 18546062.934504
  33024877.662550, 18545235.066341
  33136072.536835, 18543759.802876
  33247267.411120, 18539731.656966
  33358462.285404, 18534485.654605
  33469657.159689, 18523774.678894
  33580852.033974, 18511066.227015
  33692046.908258, 18506193.997247
  33803241.782543, 18513135.961600
  33914436.656828, 18535245.416253
  34025631.531112, 18585648.800018
  34052309.100103, 18606230.453085
  34136826.405397, 18662104.146149
  34238606.223229, 18731705.314507
  34248021.279682, 18737415.067123
  34359216.153966, 18795700.181940
  34470411.028251, 18839149.886447
  34581605.902536, 18852701.120629
  34692800.776821, 18839901.504534
  34803995.651105, 18793136.305686
  34873769.291483, 18731705.314507
  34915190.525390, 18687419.718685
  34987575.320608, 18606230.453085
  35026385.399675, 18487693.678825
  35029291.102319, 18481652.808876
  35026385.399675, 18459850.922580
  35015933.420507, 18357935.692861
  34938055.465960, 18235043.503382
  34915190.525390, 18220632.105708
  34803995.651105, 18186089.662628
  34692800.776821, 18194457.766315
  34581605.902536, 18225022.071237
  34542226.241735, 18235043.503382
  34470411.028251, 18254426.649055
  34359216.153966, 18258977.732276
  34271611.050985, 18235043.503382
  34248021.279682, 18226959.967943
  34136826.405397, 18156610.250927
  34069857.665225, 18112941.664870
  34025631.531112, 18091203.729127
  33914436.656828, 18059559.427001
  33803241.782543, 18055590.053308
  33692046.908258, 18069602.777661
  33580852.033974, 18093525.520303
  33505811.125821, 18112941.664870
  33469657.159689, 18124112.665992
  33358462.285404, 18159964.870325
  33247267.411120, 18195635.198985
  33136072.536835, 18225040.558639
  33081055.240477, 18235043.503382
  33024877.662550, 18248737.756022
  32913682.788266, 18265102.413261
  32802487.913981, 18269078.224739
  32691293.039696, 18263221.013420
  32580098.165412, 18250414.085226
  32469167.141508, 18235043.503382
  32468903.291127, 18235016.242712
  32357708.416842, 18222627.395495
  32246513.542558, 18209275.605270
  32135318.668273, 18196425.622708
  32024123.793988, 18185755.400274
  31912928.919703, 18175609.959488
  31801734.045419, 18160718.411309
  31690539.171134, 18132651.534250
  31625260.845127, 18112941.664870
  31579344.296849, 18100697.857616
  31468149.422565, 18074774.685011
  31356954.548280, 18045922.181301
  31245759.673995, 18022783.032177
  31134564.799711, 18010521.228522
  31023369.925426, 17998185.327038
  30970480.629487, 17991596.569982
  30912175.051141, 17984110.678198
  30800980.176857, 17965521.959737
  30689785.302572, 17939059.208435
  30578590.428287, 17911218.398290
  30467395.554003, 17883453.295199
  30409223.737968, 17870975.524892
  30356200.679718, 17858244.986519
  30245005.805433, 17841200.496469
  30133810.931149, 17826291.618165
  30022616.056864, 17814793.825567
  29911421.182579, 17809500.014589
  29800226.308295, 17802233.134672
  29689031.434010, 17794756.970631
  29577836.559725, 17784763.665523
  29466641.685441, 17757536.079967
  29446501.075981, 17751046.697510
  29355446.811156, 17680510.299831
  29322393.967948, 17631779.068395
  29280803.752651, 17513142.384180
  29244251.936871, 17464014.085311
  29191025.898632, 17395107.113313
  29133057.062586, 17327290.584350
  29083836.030926, 17277644.403948
  29021862.188302, 17166817.236472
  29017549.399605, 17160726.043824
  29021862.188302, 17134639.173449
  29057713.950131, 17044324.421988
  29133057.062586, 17023555.745604
  29244251.936871, 17017333.352959
  29355446.811156, 17019330.544443
  29466641.685441, 17022179.115482
  29577836.559725, 17024389.920940
  29689031.434010, 17026364.934145
  29800226.308295, 17028772.015842
  29911421.182579, 17034198.445559
  29993066.408007, 17044324.421988
  30022616.056864, 17048263.415768
  30133810.931149, 17075609.824536
  30245005.805433, 17106358.297390
  30356200.679718, 17135802.249805
  30438848.375442, 17160726.043824
  30467395.554003, 17169692.758736
  30578590.428287, 17201155.636381
  30689785.302572, 17226294.510883
  30800980.176857, 17257864.295093
  30861053.226425, 17277644.403948
  30912175.051141, 17293882.826453
  31023369.925426, 17327994.788116
  31134564.799711, 17364264.931603
  31233504.117935, 17395107.113313
  31245759.673995, 17398621.678097
  31356954.548280, 17416079.978385
  31468149.422565, 17415720.326311
  31579344.296849, 17407726.829057
  31690539.171134, 17400983.037920
  31756964.495508, 17395107.113313
  31801734.045419, 17391285.056827
  31912928.919703, 17386054.608700
  32024123.793988, 17392259.022431
  32050504.802593, 17395107.113313
  32135318.668273, 17405017.550743
  32246513.542558, 17419064.067193
  32357708.416842, 17432485.016203
  32468903.291127, 17447559.353863
  32580098.165412, 17462616.452450
  32691293.039696, 17465672.617081
  32802487.913981, 17451970.381475
  32913682.788266, 17429731.355096
  33024877.662550, 17403429.251771
  33053105.699171, 17395107.113313
  33136072.536835, 17370539.528723
  33247267.411120, 17350778.742554
  33358462.285404, 17348091.567944
  33469657.159689, 17348290.826929
  33580852.033974, 17354909.339729
  33692046.908258, 17368026.972696
  33803241.782543, 17388300.387527
  33827697.171334, 17395107.113313
  33914436.656828, 17426096.747627
  34025631.531112, 17469089.130224
  34136826.405397, 17502377.599582
  34188027.050154, 17513142.384180
  34248021.279682, 17530590.649558
  34359216.153966, 17550871.294084
  34470411.028251, 17568577.401083
  34581605.902536, 17602309.442151
  34648106.019472, 17631779.068395
  34692800.776821, 17655235.792040
  34803995.651105, 17705545.500658
  34915190.525390, 17740879.669873
  34942417.711412, 17751046.697510
  35026385.399675, 17784098.471089
  35137580.273959, 17822393.655369
  35248775.148244, 17864748.066989
  35261622.864411, 17870975.524892
  35359970.022529, 17938681.162486
  35443710.279616, 17991596.569982
  35471164.896813, 18035658.423499
  35543866.106698, 18112941.664870
  35582359.771098, 18142860.469034
  35693554.645383, 18170012.233483
  35804749.519667, 18164314.473701
  35915944.393952, 18156970.457405
  36027139.268237, 18173251.553618
  36138334.142521, 18201613.802639
  36249529.016806, 18229367.775173
  36266885.133373, 18235043.503382
  36360723.891091, 18265024.766611
  36471918.765375, 18319873.688674
  36565577.955934, 18357935.692861
  36583113.639660, 18363820.237880
  36694308.513945, 18363807.210323
  36715167.872015, 18357935.692861
  36805503.388229, 18333097.726260
  36916698.262514, 18288751.317812
  37027893.136799, 18246836.983921
  37100158.663313, 18235043.503382
  37139088.011084, 18229676.347128
  37193841.255252, 18235043.503382
  37250282.885368, 18242128.290372
  37361477.759653, 18284181.337176
  37472672.633938, 18338620.199672
  37517381.370459, 18357935.692861
  37583867.508222, 18388377.425165
  37695062.382507, 18416055.403912
  37806257.256792, 18422826.140290
  37917452.131076, 18425663.233078
  38028647.005361, 18436575.529969
  38139841.879646, 18439052.366375
  38251036.753930, 18400757.942682
  38292850.338928, 18357935.692861
  38362231.628215, 18296458.850813
  38408097.544109, 18235043.503382
  38473426.502500, 18160847.117072
  38512481.146056, 18112941.664870
  38584621.376784, 18032764.038368
  38619946.775752, 17991596.569982
  38695816.251069, 17917348.316575
  38756988.179515, 17870975.524892
  38807011.125354, 17843285.320855
  38918205.999638, 17830008.727409
  39029400.873923, 17869432.875067
  39031881.389610, 17870975.524892
  39140595.748208, 17981091.930408
  39151042.055483, 17991596.569982
  39199146.635481, 18112941.664870
  39186351.535200, 18235043.503382
  39140595.748208, 18292248.005523
  39114982.782949, 18357935.692861
  39055726.288226, 18481652.808876
  39029400.873923, 18550303.200017
  39010509.694639, 18606230.453085
  38987903.346948, 18731705.314507
  38985046.268665, 18858115.234488
  38993351.405441, 18985499.275656
  39010179.949968, 19113897.795208
  39029400.873923, 19183907.031271
  39060352.596221, 19243352.522871
  39140595.748208, 19330470.661575
  39251790.622492, 19356938.862148
  39362985.496777, 19346461.409100
  39474180.371062, 19321539.356292
  39585375.245347, 19288740.386456
  39662277.910351, 19243352.522871
  39696570.119631, 19192275.950431
  39712390.885752, 19113897.795208
  39696570.119631, 19058354.677517
  39678848.588382, 18985499.275656
  39623981.141710, 18858115.234488
  39585375.245347, 18784168.754485
  39557779.691200, 18731705.314507
  39492935.455185, 18606230.453085
  39474180.371062, 18559777.202362
  39439649.885882, 18481652.808876
  39413396.873004, 18357935.692861
  39443683.745232, 18235043.503382
  39474180.371062, 18206158.912495
  39585375.245347, 18159349.125180
  39696570.119631, 18176399.705088
  39807764.993916, 18210486.102479
  39884654.230362, 18235043.503382
  39918959.868201, 18245985.699478
[cs=0, path=6]
  4892574.468526, 5423036.896151
  5003769.342811, 5396173.488828
  5114964.217095, 5372169.624803
  5226159.091380, 5350072.560807
  5337353.965665, 5329625.773683
  5448548.839949, 5311403.315044
  5559743.714234, 5296101.840536
  5670938.588519, 5284011.835148
  5782133.462803, 5275230.030198
  5893328.337088, 5270008.556689
  6004523.211373, 5268691.047107
  6115718.085657, 5271633.557119
  6226912.959942, 5279386.618300
  6338107.834227, 5292401.208916
  6449302.708512, 5310137.442714
  6560497.582796, 5331100.283952
  6671692.457081, 5354143.282269
  6782887.331366, 5379016.900960
  6894082.205650, 5405471.884280
  7005277.079935, 5432705.807618
  7011945.772494, 5434416.412062
  7116471.954220, 5467640.666891
  7227666.828504, 5503399.871760
  7338861.702789, 5537287.892250
  7450056.577074, 5567870.261151
  7561251.451358, 5595041.548061
  7672446.325643, 5619577.929783
  7709117.555363, 5627326.151923
  7783641.199928, 5647966.018340
  7894836.074212, 5679132.005451
  8006030.948497, 5710582.072049
  8117225.822782, 5742565.588034
  8228420.697066, 5775100.390781
  8339615.571351, 5808397.523611
  8365596.333829, 5816509.530893
  8450810.445636, 5852591.541002
  8562005.319920, 5902562.042589
  8673200.194205, 5951315.870211
  8784395.068490, 5993665.564741
  8813764.510584, 6002143.295624
  8895589.942774, 6031571.081074
  9006784.817059, 6061285.799659
  9117979.691344, 6079232.882075
  9229174.565629, 6082769.568971
  9340369.439913, 6070942.396886
  9451564.314198, 6045930.724818
  9562759.188483, 6015285.981385
  9654952.988563, 6002143.295624
  9673954.062767, 6001278.941076
  9691043.168001, 6002143.295624
  9785148.937052, 6018485.916317
  9896343.811337, 6068589.055065
  10007538.685621, 6129406.999814
  10108293.151841, 6184393.078871
  10007538.685621, 6222885.052997
  9896343.811337, 6263579.956464
  9785148.937052, 6306205.012068
  9673954.062767, 6361954.817200
  9671772.208690, 6363414.331124
  9562759.188483, 6451369.825408
  9512550.457440, 6539353.157274
  9451564.314198, 6638666.222537
  9413145.215405, 6712347.069720
  9340369.439913, 6793224.377054
  9229295.760646, 6882525.667758
  9229174.565629, 6882581.558592
  9117979.691344, 6916363.532771
  9006784.817059, 6933922.948915
  8895589.942774, 6938841.549931
  8784395.068490, 6936191.681359
  8673200.194205, 6930323.337900
  8562005.319920, 6921810.813760
  8450810.445636, 6911702.255809
  8339615.571351, 6903050.535191
  8228420.697066, 6894903.512094
  8117225.822782, 6883340.263890
  8111798.137542, 6882525.667758
  8006030.948497, 6857558.659143
